State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
arunachal-pradesh,2020,1,791109,22374,22374
arunachal-pradesh,2020,2,791110,66660,66660
arunachal-pradesh,2020,2,791111,58840,58840
arunachal-pradesh,2020,2,791102,50996,50996
arunachal-pradesh,2020,2,791113,49710,49710
arunachal-pradesh,2020,2,792103,39797,39797
arunachal-pradesh,2020,2,791001,38760,38760
arunachal-pradesh,2020,2,790104,34466,34466
arunachal-pradesh,2020,2,792001,33392,33392
arunachal-pradesh,2020,2,790116,28051,28051
arunachal-pradesh,2020,2,790101,27329,27329
arunachal-pradesh,2020,3,791113,85276,85276
arunachal-pradesh,2020,3,791110,83578,83578
arunachal-pradesh,2020,3,791111,73373,73373
arunachal-pradesh,2020,3,791102,59485,59485
arunachal-pradesh,2020,3,792103,43165,43165
arunachal-pradesh,2020,3,790104,42704,42704
arunachal-pradesh,2020,3,792001,40143,40143
arunachal-pradesh,2020,3,791001,39931,39931
arunachal-pradesh,2020,3,790116,34849,34849
arunachal-pradesh,2020,3,790101,31126,31126
arunachal-pradesh,2020,4,791110,115682,115682
arunachal-pradesh,2020,4,791113,100879,100879
arunachal-pradesh,2020,4,791111,96702,96702
arunachal-pradesh,2020,4,791102,74774,74774
arunachal-pradesh,2020,4,792103,53234,53234
arunachal-pradesh,2020,4,791001,51950,51950
arunachal-pradesh,2020,4,792001,51529,51529
arunachal-pradesh,2020,4,790104,51050,51050
arunachal-pradesh,2020,4,790116,40492,40492
arunachal-pradesh,2020,4,790101,36197,36197
arunachal-pradesh,2021,1,791113,127025,127025
arunachal-pradesh,2021,1,791110,119184,119184
arunachal-pradesh,2021,1,791111,89356,89356
arunachal-pradesh,2021,1,791102,68000,68000
arunachal-pradesh,2021,1,792103,53040,53040
arunachal-pradesh,2021,1,791001,50407,50407
arunachal-pradesh,2021,1,792001,48954,48954
arunachal-pradesh,2021,1,790104,39581,39581
arunachal-pradesh,2021,1,791109,39332,39332
arunachal-pradesh,2021,1,790116,38205,38205
arunachal-pradesh,2021,2,791113,170268,170268
arunachal-pradesh,2021,2,791110,160245,160245
arunachal-pradesh,2021,2,791111,122368,122368
arunachal-pradesh,2021,2,791102,87524,87524
arunachal-pradesh,2021,2,792103,76949,76949
arunachal-pradesh,2021,2,791001,68927,68927
arunachal-pradesh,2021,2,792001,64602,64602
arunachal-pradesh,2021,2,790104,52742,52742
arunachal-pradesh,2021,2,790116,52323,52323
arunachal-pradesh,2021,2,790101,48726,48726
arunachal-pradesh,2021,3,791113,225427,225427
arunachal-pradesh,2021,3,791110,207417,207417
arunachal-pradesh,2021,3,791111,153845,153845
arunachal-pradesh,2021,3,791102,105715,105715
arunachal-pradesh,2021,3,792103,88032,88032
arunachal-pradesh,2021,3,792001,80894,80894
arunachal-pradesh,2021,3,791001,77128,77128
arunachal-pradesh,2021,3,790116,66461,66461
arunachal-pradesh,2021,3,790104,65008,65008
arunachal-pradesh,2021,3,790101,61516,61516
arunachal-pradesh,2021,4,791113,279958,279958
arunachal-pradesh,2021,4,791110,258928,258928
arunachal-pradesh,2021,4,791111,206496,206496
arunachal-pradesh,2021,4,791102,134017,134017
arunachal-pradesh,2021,4,792103,115871,115871
arunachal-pradesh,2021,4,792001,101771,101771
arunachal-pradesh,2021,4,791001,93449,93449
arunachal-pradesh,2021,4,791109,84621,84621
arunachal-pradesh,2021,4,790116,81804,81804
arunachal-pradesh,2021,4,790101,77658,77658
arunachal-pradesh,2022,1,791113,336780,336780
arunachal-pradesh,2022,1,791110,332485,332485
arunachal-pradesh,2022,1,791111,262617,262617
arunachal-pradesh,2022,1,791102,159945,159945
arunachal-pradesh,2022,1,792103,129210,129210
arunachal-pradesh,2022,1,792001,121068,121068
arunachal-pradesh,2022,1,791109,111918,111918
arunachal-pradesh,2022,1,791001,105769,105769
arunachal-pradesh,2022,1,792110,84017,84017
arunachal-pradesh,2022,1,790116,82546,82546
arunachal-pradesh,2022,2,791110,449672,449672
arunachal-pradesh,2022,2,791111,365813,365813
arunachal-pradesh,2022,2,791113,293972,293972
arunachal-pradesh,2022,2,791102,202400,202400
arunachal-pradesh,2022,2,792103,171123,171123
arunachal-pradesh,2022,2,792001,168260,168260
arunachal-pradesh,2022,2,791109,160963,160963
arunachal-pradesh,2022,2,791001,138781,138781
arunachal-pradesh,2022,2,792110,104904,104904
arunachal-pradesh,2022,2,790116,104888,104888
arunachal-pradesh,2022,3,791110,493396,493396
arunachal-pradesh,2022,3,791111,430374,430374
arunachal-pradesh,2022,3,791113,350164,350164
arunachal-pradesh,2022,3,791102,223033,223033
arunachal-pradesh,2022,3,792001,177984,177984
arunachal-pradesh,2022,3,791109,171234,171234
arunachal-pradesh,2022,3,792103,168900,168900
arunachal-pradesh,2022,3,791001,156417,156417
arunachal-pradesh,2022,3,791112,122875,122875
arunachal-pradesh,2022,3,790116,119024,119024
arunachal-pradesh,2022,4,791110,579246,579246
arunachal-pradesh,2022,4,791111,486688,486688
arunachal-pradesh,2022,4,791113,386008,386008
arunachal-pradesh,2022,4,791102,261421,261421
arunachal-pradesh,2022,4,792103,210161,210161
arunachal-pradesh,2022,4,792001,208541,208541
arunachal-pradesh,2022,4,791001,204796,204796
arunachal-pradesh,2022,4,791109,199942,199942
arunachal-pradesh,2022,4,791112,153846,153846
arunachal-pradesh,2022,4,791120,140090,140090
arunachal-pradesh,2023,1,791110,1008590,1008590
arunachal-pradesh,2023,1,791111,831426,831426
arunachal-pradesh,2023,1,791113,649989,649989
arunachal-pradesh,2023,1,791102,447995,447995
arunachal-pradesh,2023,1,791001,366870,366870
arunachal-pradesh,2023,1,792103,365583,365583
arunachal-pradesh,2023,1,792001,362357,362357
arunachal-pradesh,2023,1,791109,346011,346011
arunachal-pradesh,2023,1,791112,271249,271249
arunachal-pradesh,2023,1,792110,257655,257655
arunachal-pradesh,2023,2,791110,1284096,1284096
arunachal-pradesh,2023,2,791111,1052500,1052500
arunachal-pradesh,2023,2,791113,876188,876188
arunachal-pradesh,2023,2,791102,562332,562332
arunachal-pradesh,2023,2,791001,513980,513980
arunachal-pradesh,2023,2,792103,457250,457250
arunachal-pradesh,2023,2,792001,438532,438532
arunachal-pradesh,2023,2,791109,427364,427364
arunachal-pradesh,2023,2,791112,345029,345029
arunachal-pradesh,2023,2,791120,332910,332910
assam,2018,1,782127,36278,36278
assam,2018,1,782126,19015,19015
assam,2018,1,781010,17827,17827
assam,2018,1,781032,12544,12544
assam,2018,1,781039,12320,12320
assam,2018,1,781022,11160,11160
assam,2018,1,781001,10964,10964
assam,2018,1,781005,9017,9017
assam,2018,1,781038,8676,8676
assam,2018,1,782123,8395,8395
assam,2018,2,782127,48384,48384
assam,2018,2,781010,28765,28765
assam,2018,2,781032,23020,23020
assam,2018,2,782126,21573,21573
assam,2018,2,781022,18670,18670
assam,2018,2,781001,16484,16484
assam,2018,2,781039,16265,16265
assam,2018,2,781038,14557,14557
assam,2018,2,781308,13501,13501
assam,2018,2,782123,13067,13067
assam,2018,3,781010,53744,53744
assam,2018,3,782127,34599,34599
assam,2018,3,781032,33634,33634
assam,2018,3,781022,28483,28483
assam,2018,3,781001,23772,23772
assam,2018,3,781039,23417,23417
assam,2018,3,781038,20581,20581
assam,2018,3,783380,20313,20313
assam,2018,3,781308,20256,20256
assam,2018,3,781136,20134,20134
assam,2018,4,782123,191097,191097
assam,2018,4,782127,59167,59167
assam,2018,4,781032,51149,51149
assam,2018,4,782003,48402,48402
assam,2018,4,781022,44539,44539
assam,2018,4,781010,43288,43288
assam,2018,4,782126,38675,38675
assam,2018,4,781001,35778,35778
assam,2018,4,781319,34279,34279
assam,2018,4,781038,31676,31676
assam,2019,1,781010,503839,503839
assam,2019,1,781032,62258,62258
assam,2019,1,781039,57692,57692
assam,2019,1,781022,55124,55124
assam,2019,1,782123,46667,46667
assam,2019,1,781001,43515,43515
assam,2019,1,782127,42671,42671
assam,2019,1,781136,42533,42533
assam,2019,1,781038,39406,39406
assam,2019,1,781314,32414,32414
assam,2019,2,781010,1651072,1651072
assam,2019,2,781032,67144,67144
assam,2019,2,781039,61117,61117
assam,2019,2,781022,56840,56840
assam,2019,2,781001,45316,45316
assam,2019,2,781038,40783,40783
assam,2019,2,781011,35256,35256
assam,2019,2,781028,35051,35051
assam,2019,2,781019,34614,34614
assam,2019,2,785001,34411,34411
assam,2019,3,781010,1013793,1013793
assam,2019,3,781032,94854,94854
assam,2019,3,781022,79856,79856
assam,2019,3,781039,76010,76010
assam,2019,3,781001,62282,62282
assam,2019,3,781038,58487,58487
assam,2019,3,781019,51280,51280
assam,2019,3,781011,49702,49702
assam,2019,3,781028,49020,49020
assam,2019,3,781005,48872,48872
assam,2019,4,781010,1082582,1082582
assam,2019,4,781009,168681,168681
assam,2019,4,781032,100676,100676
assam,2019,4,781039,93370,93370
assam,2019,4,781022,87774,87774
assam,2019,4,781001,68636,68636
assam,2019,4,781038,64729,64729
assam,2019,4,781011,55522,55522
assam,2019,4,781028,54001,54001
assam,2019,4,781019,53185,53185
assam,2020,1,781009,1780036,1780036
assam,2020,1,781032,118710,118710
assam,2020,1,781039,112344,112344
assam,2020,1,781022,107942,107942
assam,2020,1,781001,79047,79047
assam,2020,1,781038,77757,77757
assam,2020,1,781028,67504,67504
assam,2020,1,781011,66187,66187
assam,2020,1,781019,62192,62192
assam,2020,1,781005,57925,57925
assam,2020,2,781009,1192185,1192185
assam,2020,2,781032,98935,98935
assam,2020,2,781022,89467,89467
assam,2020,2,783380,73336,73336
assam,2020,2,781038,71811,71811
assam,2020,2,781028,64789,64789
assam,2020,2,781011,63697,63697
assam,2020,2,786001,60266,60266
assam,2020,2,782435,59364,59364
assam,2020,2,781001,59124,59124
assam,2020,3,781009,2659242,2659242
assam,2020,3,781032,118055,118055
assam,2020,3,786001,116668,116668
assam,2020,3,781022,112568,112568
assam,2020,3,781038,88704,88704
assam,2020,3,783380,80101,80101
assam,2020,3,781028,79450,79450
assam,2020,3,781001,74329,74329
assam,2020,3,781011,72486,72486
assam,2020,3,781012,69823,69823
assam,2020,4,781009,2706533,2706533
assam,2020,4,781032,208338,208338
assam,2020,4,781022,191909,191909
assam,2020,4,781001,146326,146326
assam,2020,4,781038,141467,141467
assam,2020,4,786001,136686,136686
assam,2020,4,781028,124055,124055
assam,2020,4,781011,115652,115652
assam,2020,4,781019,109902,109902
assam,2020,4,781005,107715,107715
assam,2021,1,781009,6524270,6524270
assam,2021,1,786001,223886,223886
assam,2021,1,781022,220209,220209
assam,2021,1,781032,219173,219173
assam,2021,1,781001,164447,164447
assam,2021,1,781038,147267,147267
assam,2021,1,781028,134378,134378
assam,2021,1,781039,121609,121609
assam,2021,1,781011,118996,118996
assam,2021,1,781019,115698,115698
assam,2021,2,781009,9152474,9152474
assam,2021,2,786001,301912,301912
assam,2021,2,781032,214544,214544
assam,2021,2,781022,210224,210224
assam,2021,2,781038,156202,156202
assam,2021,2,781028,141496,141496
assam,2021,2,781319,141071,141071
assam,2021,2,781001,140945,140945
assam,2021,2,783330,140014,140014
assam,2021,2,781039,138550,138550
assam,2021,3,781009,12729978,12729978
assam,2021,3,786001,427258,427258
assam,2021,3,781032,317420,317420
assam,2021,3,781022,306809,306809
assam,2021,3,781038,228604,228604
assam,2021,3,781001,214826,214826
assam,2021,3,781028,202529,202529
assam,2021,3,781011,185134,185134
assam,2021,3,781316,184851,184851
assam,2021,3,781319,181532,181532
assam,2021,4,781009,16779607,16779607
assam,2021,4,786001,589421,589421
assam,2021,4,781032,478852,478852
assam,2021,4,781022,476771,476771
assam,2021,4,781001,350899,350899
assam,2021,4,781038,326950,326950
assam,2021,4,781028,293043,293043
assam,2021,4,781316,285464,285464
assam,2021,4,781319,279718,279718
assam,2021,4,781019,258000,258000
assam,2022,1,781009,21143287,21143287
assam,2022,1,786001,737669,737669
assam,2022,1,781022,642641,642641
assam,2022,1,781032,607413,607413
assam,2022,1,781001,441260,441260
assam,2022,1,781038,429897,429897
assam,2022,1,781028,382727,382727
assam,2022,1,781319,368895,368895
assam,2022,1,781316,362610,362610
assam,2022,1,781005,328830,328830
assam,2022,2,781009,27909097,27909097
assam,2022,2,786001,1010236,1010236
assam,2022,2,781022,811780,811780
assam,2022,2,781032,753818,753818
assam,2022,2,781001,557255,557255
assam,2022,2,781038,548977,548977
assam,2022,2,781319,492658,492658
assam,2022,2,781316,486936,486936
assam,2022,2,781028,483936,483936
assam,2022,2,784115,480261,480261
assam,2022,3,781013,23740033,23740033
assam,2022,3,781009,4453845,4453845
assam,2022,3,785001,1305456,1305456
assam,2022,3,781022,917155,917155
assam,2022,3,781032,854723,854723
assam,2022,3,788151,782629,782629
assam,2022,3,786001,773303,773303
assam,2022,3,781301,672975,672975
assam,2022,3,784001,652030,652030
assam,2022,3,781001,640733,640733
assam,2022,4,781013,35940014,35940014
assam,2022,4,781301,1464765,1464765
assam,2022,4,785001,1165321,1165321
assam,2022,4,783380,1025231,1025231
assam,2022,4,781022,1021760,1021760
assam,2022,4,786001,1016397,1016397
assam,2022,4,781032,945052,945052
assam,2022,4,781103,813992,813992
assam,2022,4,781001,753829,753829
assam,2022,4,781038,712469,712469
assam,2023,1,781022,1749029,1749029
assam,2023,1,781032,1627088,1627088
assam,2023,1,781001,1280566,1280566
assam,2023,1,781038,1247626,1247626
assam,2023,1,783129,1110962,1110962
assam,2023,1,781028,1090392,1090392
assam,2023,1,781319,1061715,1061715
assam,2023,1,781316,1032705,1032705
assam,2023,1,784115,1009774,1009774
assam,2023,1,783380,958481,958481
assam,2023,2,781022,2063166,2063166
assam,2023,2,781032,1925566,1925566
assam,2023,2,781038,1521317,1521317
assam,2023,2,781001,1509598,1509598
assam,2023,2,783129,1375422,1375422
assam,2023,2,781028,1312976,1312976
assam,2023,2,781319,1282666,1282666
assam,2023,2,781316,1255423,1255423
assam,2023,2,784115,1238883,1238883
assam,2023,2,781308,1215013,1215013
bihar,2018,1,800006,212121,212121
bihar,2018,1,800001,177256,177256
bihar,2018,1,800020,129071,129071
bihar,2018,1,845401,76416,76416
bihar,2018,1,800015,73983,73983
bihar,2018,1,800026,63136,63136
bihar,2018,1,842002,57670,57670
bihar,2018,1,845438,56011,56011
bihar,2018,1,823001,51768,51768
bihar,2018,1,842001,46883,46883
bihar,2018,2,800006,289074,289074
bihar,2018,2,800001,251222,251222
bihar,2018,2,800020,184124,184124
bihar,2018,2,845401,105036,105036
bihar,2018,2,800026,87771,87771
bihar,2018,2,845438,78684,78684
bihar,2018,2,800015,77783,77783
bihar,2018,2,842002,74853,74853
bihar,2018,2,823001,71312,71312
bihar,2018,2,848101,67307,67307
bihar,2018,3,800006,665118,665118
bihar,2018,3,800001,456327,456327
bihar,2018,3,800020,446790,446790
bihar,2018,3,823003,212925,212925
bihar,2018,3,800026,206452,206452
bihar,2018,3,823001,197591,197591
bihar,2018,3,803216,190750,190750
bihar,2018,3,845401,179174,179174
bihar,2018,3,823002,175214,175214
bihar,2018,3,821115,161490,161490
bihar,2018,4,800006,609082,609082
bihar,2018,4,800001,473734,473734
bihar,2018,4,800020,374925,374925
bihar,2018,4,845401,214245,214245
bihar,2018,4,800026,174944,174944
bihar,2018,4,823001,147970,147970
bihar,2018,4,845438,141044,141044
bihar,2018,4,823003,127993,127993
bihar,2018,4,803216,117853,117853
bihar,2018,4,800015,114208,114208
bihar,2019,1,800015,3028480,3028480
bihar,2019,1,800006,1018316,1018316
bihar,2019,1,800001,722704,722704
bihar,2019,1,800020,566441,566441
bihar,2019,1,845401,331604,331604
bihar,2019,1,800026,273238,273238
bihar,2019,1,845438,247420,247420
bihar,2019,1,823001,228702,228702
bihar,2019,1,842002,184431,184431
bihar,2019,1,803101,170456,170456
bihar,2019,2,800015,9362673,9362673
bihar,2019,2,800006,752705,752705
bihar,2019,2,800001,673777,673777
bihar,2019,2,800020,455695,455695
bihar,2019,2,845401,259303,259303
bihar,2019,2,842002,240597,240597
bihar,2019,2,823001,232085,232085
bihar,2019,2,800026,215418,215418
bihar,2019,2,845438,191190,191190
bihar,2019,2,846004,162084,162084
bihar,2019,3,800015,8554034,8554034
bihar,2019,3,800001,867610,867610
bihar,2019,3,800006,832126,832126
bihar,2019,3,800020,535246,535246
bihar,2019,3,823001,300735,300735
bihar,2019,3,842002,291466,291466
bihar,2019,3,845401,281037,281037
bihar,2019,3,800026,254307,254307
bihar,2019,3,823002,231101,231101
bihar,2019,3,845438,207066,207066
bihar,2019,4,800015,10441675,10441675
bihar,2019,4,800001,1988061,1988061
bihar,2019,4,800006,920799,920799
bihar,2019,4,800020,664261,664261
bihar,2019,4,823001,389852,389852
bihar,2019,4,845401,383882,383882
bihar,2019,4,842002,381521,381521
bihar,2019,4,845438,306174,306174
bihar,2019,4,800026,297467,297467
bihar,2019,4,803101,274316,274316
bihar,2020,1,800001,10678852,10678852
bihar,2020,1,800006,830881,830881
bihar,2020,1,800020,619137,619137
bihar,2020,1,845438,463471,463471
bihar,2020,1,841226,420933,420933
bihar,2020,1,845401,412961,412961
bihar,2020,1,842002,360470,360470
bihar,2020,1,823001,305370,305370
bihar,2020,1,846004,284513,284513
bihar,2020,1,800026,272956,272956
bihar,2020,2,800001,9603835,9603835
bihar,2020,2,800020,459638,459638
bihar,2020,2,842002,431943,431943
bihar,2020,2,845438,425922,425922
bihar,2020,2,845401,423263,423263
bihar,2020,2,812002,407349,407349
bihar,2020,2,800006,315041,315041
bihar,2020,2,841226,299693,299693
bihar,2020,2,823001,278544,278544
bihar,2020,2,842001,252601,252601
bihar,2020,3,800001,14656027,14656027
bihar,2020,3,800020,703982,703982
bihar,2020,3,812002,700852,700852
bihar,2020,3,845401,620915,620915
bihar,2020,3,842002,582293,582293
bihar,2020,3,845438,514159,514159
bihar,2020,3,800006,505848,505848
bihar,2020,3,854301,487292,487292
bihar,2020,3,846004,460846,460846
bihar,2020,3,823001,437681,437681
bihar,2020,4,800001,14983099,14983099
bihar,2020,4,800020,1139908,1139908
bihar,2020,4,800006,1049670,1049670
bihar,2020,4,845401,966905,966905
bihar,2020,4,845438,798487,798487
bihar,2020,4,842002,792841,792841
bihar,2020,4,823001,720110,720110
bihar,2020,4,812002,699980,699980
bihar,2020,4,854301,664144,664144
bihar,2020,4,846004,649173,649173
bihar,2021,1,800001,30937663,30937663
bihar,2021,1,800006,1445408,1445408
bihar,2021,1,812002,1294407,1294407
bihar,2021,1,800020,1280068,1280068
bihar,2021,1,842002,1073211,1073211
bihar,2021,1,845401,1055075,1055075
bihar,2021,1,845438,880745,880745
bihar,2021,1,854301,875185,875185
bihar,2021,1,846004,807152,807152
bihar,2021,1,823001,796129,796129
bihar,2021,2,800001,42836603,42836603
bihar,2021,2,812002,1958899,1958899
bihar,2021,2,842002,1370353,1370353
bihar,2021,2,845401,1210441,1210441
bihar,2021,2,841226,1204361,1204361
bihar,2021,2,800020,1161642,1161642
bihar,2021,2,854301,1152369,1152369
bihar,2021,2,845438,1057650,1057650
bihar,2021,2,800006,963330,963330
bihar,2021,2,846004,960198,960198
bihar,2021,3,800001,49086869,49086869
bihar,2021,3,841226,3136176,3136176
bihar,2021,3,812002,2391694,2391694
bihar,2021,3,800006,2154675,2154675
bihar,2021,3,842002,2020953,2020953
bihar,2021,3,800020,1925842,1925842
bihar,2021,3,845401,1804737,1804737
bihar,2021,3,854301,1606525,1606525
bihar,2021,3,845438,1511332,1511332
bihar,2021,3,846004,1447174,1447174
bihar,2021,4,800001,61784983,61784983
bihar,2021,4,841226,4134836,4134836
bihar,2021,4,812002,3254302,3254302
bihar,2021,4,800006,2762725,2762725
bihar,2021,4,842002,2561099,2561099
bihar,2021,4,845401,2321752,2321752
bihar,2021,4,800020,2294503,2294503
bihar,2021,4,854301,2071847,2071847
bihar,2021,4,845438,2009563,2009563
bihar,2021,4,846004,1833248,1833248
bihar,2022,1,800001,68427326,68427326
bihar,2022,1,841226,4833682,4833682
bihar,2022,1,812002,3889495,3889495
bihar,2022,1,800006,3151661,3151661
bihar,2022,1,842002,2842139,2842139
bihar,2022,1,845401,2767467,2767467
bihar,2022,1,800020,2583780,2583780
bihar,2022,1,845438,2420905,2420905
bihar,2022,1,854301,2370632,2370632
bihar,2022,1,846004,2041031,2041031
bihar,2022,2,800001,90260337,90260337
bihar,2022,2,841226,6002826,6002826
bihar,2022,2,812002,5661855,5661855
bihar,2022,2,800006,4555200,4555200
bihar,2022,2,842002,3577125,3577125
bihar,2022,2,845401,3415935,3415935
bihar,2022,2,800020,3287150,3287150
bihar,2022,2,854301,3017014,3017014
bihar,2022,2,845438,2847567,2847567
bihar,2022,2,846004,2555939,2555939
bihar,2022,3,800001,143978604,143978604
bihar,2022,3,800015,14642589,14642589
bihar,2022,3,843322,6216302,6216302
bihar,2022,3,800006,4989994,4989994
bihar,2022,3,848101,4686576,4686576
bihar,2022,3,842002,4602821,4602821
bihar,2022,3,845401,3626302,3626302
bihar,2022,3,800020,3427686,3427686
bihar,2022,3,845438,3049811,3049811
bihar,2022,3,841226,2723175,2723175
bihar,2022,4,800001,167166031,167166031
bihar,2022,4,800015,17566147,17566147
bihar,2022,4,844101,4894839,4894839
bihar,2022,4,800006,4869130,4869130
bihar,2022,4,843322,4746967,4746967
